train_loss_step,epoch,step
4.881441593170166,0,49
4.872359752655029,0,99
4.373528003692627,0,149
4.283806800842285,0,199
4.480752944946289,0,249
4.2361860275268555,0,299
4.344198703765869,0,349
4.326213836669922,0,399
4.281047821044922,0,449
4.394731521606445,0,499
4.2562432289123535,0,549
4.368561267852783,0,599
4.258328437805176,0,649
4.394733905792236,0,699
4.485552787780762,0,749
4.349203586578369,0,799
4.258367538452148,0,849
4.326510906219482,0,899
4.462761402130127,0,949
4.530929088592529,0,999
4.326445579528809,0,1049
4.368124008178711,0,1099
4.3492817878723145,0,1149
4.303677082061768,0,1199
4.345254898071289,0,1249
4.278923511505127,0,1299
4.368557453155518,0,1349
4.32581901550293,0,1399
4.322368144989014,0,1449
4.300621509552002,0,1499
4.299953460693359,0,1549
4.345046520233154,0,1599
4.303128719329834,0,1649
4.300511837005615,0,1699
4.277654647827148,0,1749
4.394060134887695,0,1799
4.321925640106201,0,1849
4.2099432945251465,0,1899
4.3711371421813965,0,1949
4.4394850730896,0,1999
4.344883441925049,0,2049
4.371213912963867,0,2099
4.325656414031982,0,2149
4.303107738494873,0,2199
4.43475866317749,0,2249
4.18946647644043,0,2299
4.2804741859436035,0,2349
4.439397811889648,0,2399
4.371232986450195,0,2449
4.212157249450684,0,2499
4.254665851593018,0,2549
4.322385787963867,0,2599
4.347762584686279,0,2649
4.3252153396606445,0,2699
4.412317752838135,0,2749
4.325084209442139,0,2799
4.3935770988464355,0,2849
4.366789817810059,0,2899
4.302104949951172,0,2949
4.255064964294434,0,2999
4.3888936042785645,0,3049
4.166083335876465,0,3099
4.321852684020996,0,3149
4.211709022521973,0,3199
4.366420269012451,0,3249
4.366680145263672,0,3299
4.257004261016846,0,3349
4.302145481109619,0,3399
4.366837978363037,0,3449
4.347622394561768,0,3499
4.529661178588867,0,3549
4.21143102645874,0,3599
4.479288578033447,0,3649
4.256837844848633,0,3699
4.256990432739258,0,3749
4.2774577140808105,0,3799
4.321409225463867,0,3849
4.299493312835693,0,3899
4.321497440338135,0,3949
4.2993340492248535,0,3999
4.232255935668945,0,4049
4.371211528778076,0,4099
4.25394868850708,0,4149
4.344360828399658,0,4199
4.393970012664795,0,4249
4.280106067657471,0,4299
4.303045272827148,0,4349
4.277048110961914,0,4399
4.212112903594971,0,4449
4.280436038970947,0,4499
4.254205703735352,0,4549
4.502254486083984,0,4599
4.186652660369873,0,4649
4.280066967010498,0,4699
4.3220062255859375,0,4749
4.348398208618164,0,4799
4.456147193908691,0,4849
4.1667094230651855,0,4899
4.276607513427734,0,4949
4.371273994445801,0,4999
4.280266284942627,0,5049
4.276862144470215,0,5099
4.3711838722229,0,5149
4.253511428833008,0,5199
4.321531772613525,0,5249
4.438934803009033,0,5299
4.3483662605285645,0,5349
4.343139171600342,0,5399
4.298610687255859,0,5449
4.325704097747803,0,5499
4.344336986541748,0,5549
4.325046062469482,0,5599
4.416654586791992,0,5649
4.321503639221191,0,5699
4.432453632354736,0,5749
4.3205342292785645,0,5799
4.433511734008789,0,5849
4.365878582000732,0,5899
4.234217166900635,0,5949
4.499692916870117,0,5999
4.275020122528076,0,6049
4.370687484741211,0,6099
4.302422046661377,0,6149
4.364720821380615,0,6199
4.229875087738037,0,6249
4.280056953430176,0,6299
4.257106781005859,0,6349
4.234901428222656,0,6399
4.272955417633057,0,6449
4.393501281738281,0,6499
4.439193248748779,0,6549
4.385290622711182,0,6599
4.393482685089111,0,6649
4.33861780166626,0,6699
4.3711466789245605,0,6749
4.31448221206665,0,6799
4.296377182006836,0,6849
4.319061756134033,0,6899
4.341849327087402,0,6949
4.3537821769714355,0,6999
4.409252166748047,0,7049
4.21193790435791,0,7099
4.437530040740967,0,7149
4.324779033660889,0,7199
4.153831958770752,0,7249
4.346105575561523,0,7299
4.415252208709717,0,7349
4.258701801300049,0,7399
