train_loss_step,epoch,step,train_loss_epoch
4.290484428405762,0,10799,
4.307179927825928,0,10849,
4.304066181182861,0,10899,
4.250779151916504,0,10949,
4.29110860824585,0,10999,
4.258665084838867,0,11049,
4.170291423797607,0,11099,
4.259572982788086,0,11149,
4.395251274108887,0,11199,
4.3131279945373535,0,11249,
4.219088077545166,0,11299,
4.289245128631592,0,11349,
4.239314556121826,0,11399,
4.349748611450195,0,11449,
4.216533184051514,0,11499,
4.258687973022461,0,11549,
4.338018894195557,0,11599,
4.263267517089844,0,11649,
4.36571741104126,0,11699,
4.253532409667969,0,11749,
4.350742816925049,0,11799,
4.316205978393555,0,11849,
4.414496421813965,0,11899,
4.270896911621094,0,11949,
4.280559062957764,0,11999,
4.272952556610107,0,12049,
4.230520248413086,0,12099,
4.3364152908325195,0,12149,
4.39057731628418,0,12199,
4.217526435852051,0,12249,
4.41809606552124,0,12299,
4.326841831207275,0,12349,
4.22572135925293,0,12399,
4.3628644943237305,0,12449,
4.2707648277282715,0,12499,
4.350551128387451,0,12549,
4.180893421173096,0,12599,
4.360958099365234,0,12649,
4.27413272857666,0,12699,
4.3455281257629395,0,12749,
4.268491744995117,0,12799,
,0,12799,4.324126243591309
4.270330429077148,1,12849,
4.263176441192627,1,12899,
4.338228225708008,1,12949,
4.304129600524902,1,12999,
4.3400092124938965,1,13049,
4.327059268951416,1,13099,
4.228803634643555,1,13149,
4.229818820953369,1,13199,
4.473906993865967,1,13249,
4.2799530029296875,1,13299,
4.21768045425415,1,13349,
4.23652982711792,1,13399,
4.294473171234131,1,13449,
4.315626621246338,1,13499,
4.19147253036499,1,13549,
4.281623363494873,1,13599,
4.2593092918396,1,13649,
4.190720081329346,1,13699,
4.270111560821533,1,13749,
4.305012226104736,1,13799,
4.316268444061279,1,13849,
4.27070426940918,1,13899,
4.383905410766602,1,13949,
4.372369766235352,1,13999,
4.28279972076416,1,14049,
4.371714115142822,1,14099,
4.372302532196045,1,14149,
4.297430515289307,1,14199,
4.353164196014404,1,14249,
4.31518030166626,1,14299,
4.327683925628662,1,14349,
4.257988452911377,1,14399,
4.328075885772705,1,14449,
4.296170234680176,1,14499,
4.326886177062988,1,14549,
4.360988616943359,1,14599,
4.326893329620361,1,14649,
4.3605523109436035,1,14699,
4.383852958679199,1,14749,
4.195237159729004,1,14799,
4.305501937866211,1,14849,
4.271350383758545,1,14899,
4.2240777015686035,1,14949,
4.215575695037842,1,14999,
4.211899280548096,1,15049,
4.359170913696289,1,15099,
4.2360520362854,1,15149,
4.15913724899292,1,15199,
4.327003002166748,1,15249,
4.293332099914551,1,15299,
4.316833972930908,1,15349,
4.24745512008667,1,15399,
4.292534828186035,1,15449,
4.3510942459106445,1,15499,
4.271182060241699,1,15549,
4.4240546226501465,1,15599,
4.304661273956299,1,15649,
4.173420429229736,1,15699,
4.3496246337890625,1,15749,
4.373005390167236,1,15799,
4.280778408050537,1,15849,
4.168986797332764,1,15899,
4.317225933074951,1,15949,
4.439544200897217,1,15999,
4.303964138031006,1,16049,
4.237024784088135,1,16099,
4.277448654174805,1,16149,
4.349476337432861,1,16199,
4.315597057342529,1,16249,
4.3725504875183105,1,16299,
4.2937541007995605,1,16349,
4.3153510093688965,1,16399,
4.405595779418945,1,16449,
4.2800116539001465,1,16499,
4.326993942260742,1,16549,
4.29597282409668,1,16599,
4.292032241821289,1,16649,
4.266872882843018,1,16699,
4.318109512329102,1,16749,
4.212597370147705,1,16799,
4.261606693267822,1,16849,
4.268241882324219,1,16899,
4.225784778594971,1,16949,
4.304239273071289,1,16999,
4.28204345703125,1,17049,
4.282016754150391,1,17099,
4.37312650680542,1,17149,
4.259530544281006,1,17199,
4.258435249328613,1,17249,
4.280642032623291,1,17299,
4.2752227783203125,1,17349,
4.332834243774414,1,17399,
4.2064385414123535,1,17449,
4.247201442718506,1,17499,
4.293017387390137,1,17549,
4.291911602020264,1,17599,
4.250424385070801,1,17649,
4.304574966430664,1,17699,
4.272209644317627,1,17749,
4.26762056350708,1,17799,
4.282537460327148,1,17849,
4.30278205871582,1,17899,
4.292852401733398,1,17949,
4.212459087371826,1,17999,
4.356324672698975,1,18049,
4.304208755493164,1,18099,
4.434717178344727,1,18149,
4.299411773681641,1,18199,
4.248913288116455,1,18249,
4.383783340454102,1,18299,
4.281510353088379,1,18349,
4.302768230438232,1,18399,
4.275411605834961,1,18449,
4.302392959594727,1,18499,
4.293457508087158,1,18549,
4.3160858154296875,1,18599,
4.290420055389404,1,18649,
4.236408233642578,1,18699,
4.360923767089844,1,18749,
4.212192058563232,1,18799,
4.391383171081543,1,18849,
4.429216384887695,1,18899,
4.338579177856445,1,18949,
4.338278293609619,1,18999,
4.327215194702148,1,19049,
4.315755844116211,1,19099,
4.320008277893066,1,19149,
4.292932033538818,1,19199,
4.321486949920654,1,19249,
4.349546432495117,1,19299,
4.256021022796631,1,19349,
4.395503520965576,1,19399,
4.327358722686768,1,19449,
4.338333606719971,1,19499,
4.349548816680908,1,19549,
4.184418678283691,1,19599,
4.182794570922852,1,19649,
4.315566539764404,1,19699,
4.297240257263184,1,19749,
4.463416576385498,1,19799,
4.293169021606445,1,19849,
4.29323148727417,1,19899,
4.294622898101807,1,19949,
4.2289934158325195,1,19999,
4.329130172729492,1,20049,
4.2366719245910645,1,20099,
4.236605167388916,1,20149,
4.236173629760742,1,20199,
4.201901912689209,1,20249,
4.292738437652588,1,20299,
4.293343544006348,1,20349,
4.327297210693359,1,20399,
4.224970817565918,1,20449,
4.335189342498779,1,20499,
4.338278293609619,1,20549,
4.388203144073486,1,20599,
4.259305000305176,1,20649,
4.247314453125,1,20699,
4.315743923187256,1,20749,
4.2928571701049805,1,20799,
4.281845569610596,1,20849,
4.224547863006592,1,20899,
4.338266849517822,1,20949,
4.270520210266113,1,20999,
4.239068984985352,1,21049,
4.235601425170898,1,21099,
4.334458827972412,1,21149,
4.288455009460449,1,21199,
4.406429767608643,1,21249,
4.225184440612793,1,21299,
4.2478132247924805,1,21349,
4.32698392868042,1,21399,
4.273839473724365,1,21449,
4.249393939971924,1,21499,
4.339005947113037,1,21549,
4.198003768920898,1,21599,
4.224466323852539,1,21649,
4.3497395515441895,1,21699,
4.243087291717529,1,21749,
4.3270039558410645,1,21799,
4.247774124145508,1,21849,
4.181484699249268,1,21899,
4.236385345458984,1,21949,
4.304176330566406,1,21999,
4.258252143859863,1,22049,
4.281466484069824,1,22099,
4.239360332489014,1,22149,
4.247490406036377,1,22199,
4.303888320922852,1,22249,
4.281506061553955,1,22299,
4.361047744750977,1,22349,
4.2602410316467285,1,22399,
4.338123798370361,1,22449,
4.213771820068359,1,22499,
4.304427623748779,1,22549,
4.361083984375,1,22599,
4.349069595336914,1,22649,
4.23504638671875,1,22699,
4.248140335083008,1,22749,
4.224729537963867,1,22799,
4.383275032043457,1,22849,
4.363065242767334,1,22899,
4.236607074737549,1,22949,
4.293094158172607,1,22999,
4.327355861663818,1,23049,
4.2133893966674805,1,23099,
4.236398696899414,1,23149,
4.395124435424805,1,23199,
4.26414680480957,1,23249,
4.326920032501221,1,23299,
4.173481464385986,1,23349,
4.281716346740723,1,23399,
4.326993942260742,1,23449,
4.33831262588501,1,23499,
4.304239273071289,1,23549,
4.292665481567383,1,23599,
4.180604934692383,1,23649,
4.326916694641113,1,23699,
4.269946575164795,1,23749,
4.265993118286133,1,23799,
4.304800033569336,1,23849,
4.349267959594727,1,23899,
4.440773010253906,1,23949,
4.260834693908691,1,23999,
4.278017997741699,1,24049,
4.406902313232422,1,24099,
4.304259300231934,1,24149,
4.212522506713867,1,24199,
4.282871246337891,1,24249,
4.326673984527588,1,24299,
4.418127059936523,1,24349,
4.282795429229736,1,24399,
4.327385425567627,1,24449,
4.293560981750488,1,24499,
4.261960983276367,1,24549,
4.259181499481201,1,24599,
4.451976299285889,1,24649,
4.372222423553467,1,24699,
4.247427463531494,1,24749,
4.2474870681762695,1,24799,
4.292750835418701,1,24849,
4.395112037658691,1,24899,
4.2965407371521,1,24949,
4.440575122833252,1,24999,
4.338348865509033,1,25049,
4.262518405914307,1,25099,
4.191934108734131,1,25149,
4.259328842163086,1,25199,
4.349682331085205,1,25249,
4.348519802093506,1,25299,
4.293447017669678,1,25349,
4.224716663360596,1,25399,
4.361013412475586,1,25449,
4.406469821929932,1,25499,
4.292731761932373,1,25549,
4.21577787399292,1,25599,
,1,25599,4.294496536254883
4.213114261627197,2,25649,
4.349415302276611,2,25699,
4.199949741363525,2,25749,
4.304204940795898,2,25799,
4.313397407531738,2,25849,
4.361052989959717,2,25899,
4.320065021514893,2,25949,
4.270061016082764,2,25999,
4.41765022277832,2,26049,
4.327057361602783,2,26099,
4.34001350402832,2,26149,
4.202175617218018,2,26199,
4.2594218254089355,2,26249,
4.179534435272217,2,26299,
4.338160514831543,2,26349,
4.383171558380127,2,26399,
4.270891189575195,2,26449,
4.225413799285889,2,26499,
4.28148078918457,2,26549,
4.214517116546631,2,26599,
4.305760383605957,2,26649,
4.338084697723389,2,26699,
4.315637588500977,2,26749,
4.247222423553467,2,26799,
4.361291408538818,2,26849,
4.349658012390137,2,26899,
4.25958251953125,2,26949,
4.26432991027832,2,26999,
4.246031284332275,2,27049,
4.203103542327881,2,27099,
4.1925859451293945,2,27149,
4.360972881317139,2,27199,
4.270077705383301,2,27249,
4.295007228851318,2,27299,
4.327240467071533,2,27349,
4.4862751960754395,2,27399,
4.215621471405029,2,27449,
4.292506217956543,2,27499,
4.4517412185668945,2,27549,
4.304590225219727,2,27599,
4.303960800170898,2,27649,
4.258062362670898,2,27699,
4.2816691398620605,2,27749,
4.395069599151611,2,27799,
4.463076591491699,2,27849,
4.249678134918213,2,27899,
4.326942443847656,2,27949,
4.2816314697265625,2,27999,
4.304129123687744,2,28049,
4.226349353790283,2,28099,
4.356756210327148,2,28149,
4.258465766906738,2,28199,
4.270456314086914,2,28249,
4.351787090301514,2,28299,
4.2827982902526855,2,28349,
4.329755783081055,2,28399,
4.23605489730835,2,28449,
4.406489372253418,2,28499,
4.176374435424805,2,28549,
4.202078342437744,2,28599,
4.39528226852417,2,28649,
4.2474470138549805,2,28699,
4.417106628417969,2,28749,
4.346441745758057,2,28799,
4.388243198394775,2,28849,
4.259030342102051,2,28899,
4.208215713500977,2,28949,
4.277163982391357,2,28999,
4.349697589874268,2,29049,
4.259241104125977,2,29099,
4.229589939117432,2,29149,
4.213331699371338,2,29199,
4.326974391937256,2,29249,
4.296006679534912,2,29299,
4.25961446762085,2,29349,
4.429629325866699,2,29399,
4.227029800415039,2,29449,
4.311233997344971,2,29499,
4.2472639083862305,2,29549,
4.270308017730713,2,29599,
4.28148078918457,2,29649,
4.352316379547119,2,29699,
4.315575122833252,2,29749,
4.282222270965576,2,29799,
4.28309965133667,2,29849,
4.37240743637085,2,29899,
4.258833408355713,2,29949,
4.428506374359131,2,29999,
4.278077602386475,2,30049,
4.385000228881836,2,30099,
4.18470573425293,2,30149,
4.239776611328125,2,30199,
4.270114421844482,2,30249,
4.40635871887207,2,30299,
4.270866870880127,2,30349,
4.259917736053467,2,30399,
4.216737270355225,2,30449,
4.258687973022461,2,30499,
4.203526496887207,2,30549,
4.224461078643799,2,30599,
4.315629482269287,2,30649,
4.2266693115234375,2,30699,
4.293461799621582,2,30749,
4.324439525604248,2,30799,
4.191102981567383,2,30849,
4.315851211547852,2,30899,
4.22108268737793,2,30949,
4.315629959106445,2,30999,
4.359579086303711,2,31049,
4.236389636993408,2,31099,
4.394680500030518,2,31149,
4.211646556854248,2,31199,
4.247410297393799,2,31249,
4.304139614105225,2,31299,
4.337966442108154,2,31349,
4.247892379760742,2,31399,
4.281463146209717,2,31449,
4.316982746124268,2,31499,
4.361111164093018,2,31549,
4.228963851928711,2,31599,
4.297377109527588,2,31649,
4.304190158843994,2,31699,
4.303714275360107,2,31749,
4.243452072143555,2,31799,
4.360968112945557,2,31849,
4.2587127685546875,2,31899,
4.303649425506592,2,31949,
4.417857646942139,2,31999,
4.270090103149414,2,32049,
4.3042216300964355,2,32099,
4.372694492340088,2,32149,
4.204859733581543,2,32199,
4.281481742858887,2,32249,
4.349144458770752,2,32299,
4.429460525512695,2,32349,
4.235977649688721,2,32399,
4.225164890289307,2,32449,
4.283580303192139,2,32499,
4.2928361892700195,2,32549,
4.327925205230713,2,32599,
4.236243724822998,2,32649,
4.338340759277344,2,32699,
4.345010757446289,2,32749,
4.2011823654174805,2,32799,
4.3042311668396,2,32849,
4.315630912780762,2,32899,
4.281224250793457,2,32949,
4.327195644378662,2,32999,
4.225540637969971,2,33049,
4.304259777069092,2,33099,
4.281469821929932,2,33149,
4.336507797241211,2,33199,
4.338293075561523,2,33249,
4.349709987640381,2,33299,
4.382899761199951,2,33349,
4.270389080047607,2,33399,
4.338080883026123,2,33449,
4.304214954376221,2,33499,
4.394859790802002,2,33549,
4.3022918701171875,2,33599,
4.394792556762695,2,33649,
4.281813144683838,2,33699,
4.2815961837768555,2,33749,
4.201929092407227,2,33799,
4.260911464691162,2,33849,
4.281713962554932,2,33899,
4.292858600616455,2,33949,
4.236016750335693,2,33999,
4.224658012390137,2,34049,
4.260093688964844,2,34099,
4.293111801147461,2,34149,
4.190711975097656,2,34199,
4.29283332824707,2,34249,
4.315900802612305,2,34299,
4.256206035614014,2,34349,
4.25977897644043,2,34399,
4.281965732574463,2,34449,
4.213498115539551,2,34499,
4.236534118652344,2,34549,
4.248283863067627,2,34599,
4.258778095245361,2,34649,
4.372544765472412,2,34699,
4.292845249176025,2,34749,
4.304222106933594,2,34799,
4.271449565887451,2,34849,
4.2245283126831055,2,34899,
4.171848773956299,2,34949,
4.247921466827393,2,34999,
4.224863052368164,2,35049,
4.2475056648254395,2,35099,
4.225142002105713,2,35149,
4.247293472290039,2,35199,
4.326954364776611,2,35249,
4.224979877471924,2,35299,
4.243719100952148,2,35349,
4.314572334289551,2,35399,
4.288501262664795,2,35449,
4.247393608093262,2,35499,
4.270126819610596,2,35549,
4.335158824920654,2,35599,
4.270037651062012,2,35649,
4.215556621551514,2,35699,
4.2646870613098145,2,35749,
4.270153522491455,2,35799,
4.347595691680908,2,35849,
4.344653129577637,2,35899,
4.349644184112549,2,35949,
4.30424690246582,2,35999,
4.3837690353393555,2,36049,
4.236396789550781,2,36099,
4.372415542602539,2,36149,
4.191372871398926,2,36199,
4.281666278839111,2,36249,
4.440600395202637,2,36299,
4.213600158691406,2,36349,
4.372447490692139,2,36399,
4.326948165893555,2,36449,
4.236087799072266,2,36499,
4.3143839836120605,2,36549,
4.278745174407959,2,36599,
4.236320972442627,2,36649,
4.235549449920654,2,36699,
4.349628448486328,2,36749,
4.383504867553711,2,36799,
4.246325969696045,2,36849,
4.270513534545898,2,36899,
4.210101127624512,2,36949,
4.224642753601074,2,36999,
4.424571990966797,2,37049,
4.39494514465332,2,37099,
4.249741554260254,2,37149,
4.236096382141113,2,37199,
4.261343002319336,2,37249,
4.282170295715332,2,37299,
4.292934894561768,2,37349,
4.236342906951904,2,37399,
4.2299981117248535,2,37449,
4.235485553741455,2,37499,
4.255128383636475,2,37549,
4.268406391143799,2,37599,
4.24749755859375,2,37649,
4.338361740112305,2,37699,
4.315546989440918,2,37749,
4.270788192749023,2,37799,
4.23501443862915,2,37849,
4.199950695037842,2,37899,
4.211122035980225,2,37949,
4.329360485076904,2,37999,
4.451919078826904,2,38049,
4.243978500366211,2,38099,
4.215108394622803,2,38149,
4.259060382843018,2,38199,
4.338284015655518,2,38249,
4.372405529022217,2,38299,
4.241671562194824,2,38349,
4.349668502807617,2,38399,
,2,38399,4.294137954711914
4.294964790344238,3,38449,
4.228303909301758,3,38499,
4.361088752746582,3,38549,
4.236042499542236,3,38599,
4.191110610961914,3,38649,
4.293559551239014,3,38699,
4.2379374504089355,3,38749,
4.234692573547363,3,38799,
4.300243854522705,3,38849,
4.269755840301514,3,38899,
4.2668232917785645,3,38949,
4.2811360359191895,3,38999,
4.259082317352295,3,39049,
4.338050842285156,3,39099,
4.367835521697998,3,39149,
4.291614055633545,3,39199,
4.244316101074219,3,39249,
4.281492710113525,3,39299,
4.417867183685303,3,39349,
4.304220676422119,3,39399,
4.258786201477051,3,39449,
4.296052932739258,3,39499,
4.247349262237549,3,39549,
4.372316360473633,3,39599,
4.281741142272949,3,39649,
4.304449081420898,3,39699,
4.228362083435059,3,39749,
4.281361103057861,3,39799,
4.20200777053833,3,39849,
4.256168842315674,3,39899,
4.372357368469238,3,39949,
4.269100189208984,3,39999,
4.247408390045166,3,40049,
4.327564716339111,3,40099,
4.395366668701172,3,40149,
4.231237411499023,3,40199,
4.360850811004639,3,40249,
4.281234264373779,3,40299,
4.231510639190674,3,40349,
4.3042731285095215,3,40399,
4.31624174118042,3,40449,
4.361007213592529,3,40499,
4.236185073852539,3,40549,
4.338642597198486,3,40599,
4.315500259399414,3,40649,
4.236659526824951,3,40699,
4.3382887840271,3,40749,
4.347705841064453,3,40799,
4.310351371765137,3,40849,
4.2813191413879395,3,40899,
4.2700700759887695,3,40949,
4.383556365966797,3,40999,
4.338146686553955,3,41049,
4.234288692474365,3,41099,
4.3153886795043945,3,41149,
4.3747124671936035,3,41199,
4.236156940460205,3,41249,
4.319996356964111,3,41299,
4.304272174835205,3,41349,
4.349616527557373,3,41399,
4.270779132843018,3,41449,
4.327048301696777,3,41499,
4.247226715087891,3,41549,
4.236196517944336,3,41599,
4.326817512512207,3,41649,
4.349592685699463,3,41699,
4.3089280128479,3,41749,
4.4974141120910645,3,41799,
4.223920822143555,3,41849,
4.247215747833252,3,41899,
4.258804798126221,3,41949,
4.297309398651123,3,41999,
4.233128070831299,3,42049,
4.34945821762085,3,42099,
4.227473735809326,3,42149,
4.2702555656433105,3,42199,
4.315820693969727,3,42249,
4.315435409545898,3,42299,
4.2682318687438965,3,42349,
4.290306568145752,3,42399,
4.145458698272705,3,42449,
4.267917633056641,3,42499,
4.270227909088135,3,42549,
4.247633934020996,3,42599,
4.185266494750977,3,42649,
4.259162902832031,3,42699,
4.3288960456848145,3,42749,
4.3270111083984375,3,42799,
4.315536975860596,3,42849,
4.23621940612793,3,42899,
4.224814414978027,3,42949,
4.315561294555664,3,42999,
4.262359142303467,3,43049,
4.39509916305542,3,43099,
4.3099541664123535,3,43149,
4.201985836029053,3,43199,
4.258939743041992,3,43249,
4.3381123542785645,3,43299,
4.327054977416992,3,43349,
4.258657455444336,3,43399,
4.338351249694824,3,43449,
4.206635475158691,3,43499,
4.268394470214844,3,43549,
4.2824296951293945,3,43599,
4.27142858505249,3,43649,
4.351321220397949,3,43699,
4.228600025177002,3,43749,
4.287601947784424,3,43799,
4.281425952911377,3,43849,
4.28249979019165,3,43899,
4.270142555236816,3,43949,
4.372380256652832,3,43999,
4.237006664276123,3,44049,
4.33839225769043,3,44099,
4.317016124725342,3,44149,
4.326883316040039,3,44199,
4.202419281005859,3,44249,
4.179240703582764,3,44299,
4.310295104980469,3,44349,
4.244930267333984,3,44399,
4.304246425628662,3,44449,
4.304165363311768,3,44499,
4.361173152923584,3,44549,
4.270332336425781,3,44599,
4.361011028289795,3,44649,
4.304049015045166,3,44699,
4.349554061889648,3,44749,
4.292840480804443,3,44799,
4.214145183563232,3,44849,
4.24658203125,3,44899,
4.282552242279053,3,44949,
4.281264781951904,3,44999,
4.195764541625977,3,45049,
4.270040035247803,3,45099,
4.305952548980713,3,45149,
4.327277183532715,3,45199,
4.263826370239258,3,45249,
4.247490406036377,3,45299,
4.338344097137451,3,45349,
4.337978839874268,3,45399,
4.281848430633545,3,45449,
4.485832691192627,3,45499,
4.361526966094971,3,45549,
4.247217655181885,3,45599,
4.304418087005615,3,45649,
4.243010520935059,3,45699,
4.327335834503174,3,45749,
4.281383037567139,3,45799,
4.266590595245361,3,45849,
4.328060626983643,3,45899,
4.256597518920898,3,45949,
4.236583709716797,3,45999,
4.315382957458496,3,46049,
4.258910655975342,3,46099,
4.2473835945129395,3,46149,
4.237132549285889,3,46199,
4.429126739501953,3,46249,
4.281543731689453,3,46299,
4.326284408569336,3,46349,
4.202370643615723,3,46399,
4.277066230773926,3,46449,
4.225132465362549,3,46499,
4.213192462921143,3,46549,
4.190949440002441,3,46599,
4.291317462921143,3,46649,
4.360507488250732,3,46699,
4.311790466308594,3,46749,
4.179747581481934,3,46799,
4.257758617401123,3,46849,
4.212691307067871,3,46899,
4.261311054229736,3,46949,
4.3035101890563965,3,46999,
4.394757270812988,3,47049,
4.260740280151367,3,47099,
4.38454532623291,3,47149,
4.429108619689941,3,47199,
4.3510589599609375,3,47249,
4.225943565368652,3,47299,
4.293912887573242,3,47349,
4.316385269165039,3,47399,
4.383863925933838,3,47449,
4.316648483276367,3,47499,
4.225977420806885,3,47549,
4.316181659698486,3,47599,
4.33735990524292,3,47649,
4.259916305541992,3,47699,
4.290251731872559,3,47749,
4.35026216506958,3,47799,
4.315909385681152,3,47849,
4.291614532470703,3,47899,
4.384756088256836,3,47949,
4.316965103149414,3,47999,
4.293999195098877,3,48049,
4.328153133392334,3,48099,
4.281463146209717,3,48149,
4.227874279022217,3,48199,
4.283236980438232,3,48249,
4.186396598815918,3,48299,
4.315529823303223,3,48349,
4.285953998565674,3,48399,
4.250900745391846,3,48449,
4.292074203491211,3,48499,
4.2472076416015625,3,48549,
4.182514667510986,3,48599,
4.313487529754639,3,48649,
4.293023109436035,3,48699,
4.384671688079834,3,48749,
4.395176410675049,3,48799,
4.312770366668701,3,48849,
4.270236015319824,3,48899,
4.242527484893799,3,48949,
4.35060977935791,3,48999,
4.298061847686768,3,49049,
4.270411014556885,3,49099,
4.443178176879883,3,49149,
4.2270002365112305,3,49199,
4.284087657928467,3,49249,
4.371273040771484,3,49299,
4.372422218322754,3,49349,
4.360908508300781,3,49399,
